customer_id,execution_order,time_a,time_b
62,B_then_A,0.026110224000149174,0.03449446499871556
63,A_then_B,0.02612638800201239,0.03444504399885773
64,B_then_A,0.027133440002216958,0.035658898999827215
65,B_then_A,0.027321134999510832,0.034909909998532385
66,B_then_A,0.02675533000001451,0.035672481997607974
67,B_then_A,0.027235716999712167,0.0358245839997835
68,B_then_A,0.02742481400127872,0.03861481299827574
69,B_then_A,0.02739704600026016,0.0352739810005005
70,B_then_A,0.027701794999302365,0.03544214100111276
71,A_then_B,0.027692482999555068,0.035477412999171065
72,B_then_A,0.026765520000481047,0.03529128900117939
73,B_then_A,0.02651528199930908,0.03464027600057307
74,A_then_B,0.026443995000590803,0.03441785800168873
75,B_then_A,0.027185555001778994,0.035344408999662846
76,A_then_B,0.027012419002858223,0.035124834001180716
77,A_then_B,0.026822119998541893,0.03477211299832561
78,A_then_B,0.02607773000272573,0.03433341499840026
79,A_then_B,0.027359693998732837,0.0355452059993695
80,B_then_A,0.027843281000969,0.03651472899946384
81,A_then_B,0.027501291999215027,0.035961614001280395
82,A_then_B,0.027094163997389842,0.03903351400003885
83,B_then_A,0.028071000997442752,0.035653367998747854
84,A_then_B,0.027828919999592472,0.035363096998480614
85,A_then_B,0.027428668003267376,0.03890279899860616
86,B_then_A,0.026991971000825288,0.03557358500256669
87,B_then_A,0.026664578999771038,0.03603810299682664
88,A_then_B,0.026285107000148855,0.03579570399961085
89,B_then_A,0.026288824999937788,0.03484335200118949
90,A_then_B,0.02674595000280533,0.034308014997805
91,A_then_B,0.026317805000871886,0.0356434840032307
92,B_then_A,0.026123807998374104,0.035265910999441985
93,B_then_A,0.026047336003102828,0.034326742999837734
94,A_then_B,0.026612547000695486,0.04422168699966278
95,B_then_A,0.02650913700199453,0.03575673500017729
96,B_then_A,0.02689400800227304,0.03462816299725091
97,A_then_B,0.02697579199957545,0.03553113099769689
98,A_then_B,0.02735904800283606,0.03534575500088977
99,B_then_A,0.027704950000043027,0.03578268199999002
100,B_then_A,0.026907642000878695,0.03642179700182169
1,B_then_A,0.027241277999564772,0.03587164900091011
2,B_then_A,0.027469455999380443,0.036133008001343114
3,B_then_A,0.027704516000085277,0.03541386600045371
4,B_then_A,0.026679007001803257,0.03569889000209514
5,A_then_B,0.02738210199822788,0.03525537400128087
6,B_then_A,0.027245134999247966,0.03496462799739675
7,A_then_B,0.026625475999026094,0.042578955999488244
8,A_then_B,0.027623988997220295,0.03619848299786099
9,A_then_B,0.0280672750013764,0.036329804999695625
10,A_then_B,0.028810324998630676,0.03703720799967414
11,A_then_B,0.028101977997721406,0.03551005000190344
12,A_then_B,0.02729574600016349,0.03583310500107473
13,A_then_B,0.02695780000067316,0.03588966100141988
14,A_then_B,0.02665711800000281,0.034920277998025995
15,A_then_B,0.026891457997407997,0.0351711309995153
16,B_then_A,0.027314818999002455,0.03539159399952041
17,A_then_B,0.026584281000396004,0.03445819500120706
18,A_then_B,0.026207000999420416,0.03479308899841271
19,A_then_B,0.026415262000227813,0.035354657000425505
20,B_then_A,0.02605055700041703,0.034763436000503134
21,A_then_B,0.026444391998666106,0.034638481000001775
22,B_then_A,0.02646763099983218,0.03493159900244791
23,B_then_A,0.02677953499733121,0.03512641500128666
24,A_then_B,0.02622569300001487,0.03429555300317588
25,A_then_B,0.02638279199891258,0.035257929001090815
26,B_then_A,0.0268044930016913,0.036001186999783386
27,B_then_A,0.02665163600249798,0.03465900499941199
28,A_then_B,0.027933345998462755,0.035314703000040026
29,B_then_A,0.027748696000344353,0.035265473001345526
30,A_then_B,0.030346364997967612,0.03544922799846972
31,B_then_A,0.027444245999504346,0.035662735001096735
32,B_then_A,0.02855859400006011,0.03675028200086672
33,B_then_A,0.027317495001625502,0.03576907900060178
34,B_then_A,0.027944785997533472,0.03795120300128474
35,A_then_B,0.028225539997947635,0.03609396300089429
36,B_then_A,0.027942657998210052,0.03600500500033377
37,B_then_A,0.027768145999289118,0.035561358999984805
38,B_then_A,0.027615606999461306,0.035911406001105206
39,A_then_B,0.02732650599864428,0.034621614999196026
40,A_then_B,0.026326449002226582,0.034212447000754764
41,B_then_A,0.02726931199867977,0.035197127999708755
42,A_then_B,0.02769675899980939,0.03485508100129664
43,B_then_A,0.026014489001681795,0.034618947000126354
44,A_then_B,0.026651814998331247,0.034810185999958776
45,A_then_B,0.026743859001726378,0.03560621200085734
46,A_then_B,0.026564634001260856,0.03440959999716142
47,A_then_B,0.026145535997784464,0.034580375999212265
48,A_then_B,0.026684226999350358,0.03528158199696918
49,B_then_A,0.02691781200337573,0.03464837799765519
50,A_then_B,0.026137568002013722,0.034457787001883844
51,B_then_A,0.026972398001817055,0.034896684999694116
52,B_then_A,0.027006559997971635,0.03599331100122072
53,B_then_A,0.02769987500141724,0.03749851300017326
54,A_then_B,0.027741840000089724,0.03582618300060858
55,A_then_B,0.02763182199851144,0.035638075998576824
56,A_then_B,0.02783534700211021,0.03615443000308005
57,A_then_B,0.028053951002220856,0.034603951000462985
58,B_then_A,0.027461804998893058,0.03651707100289059
59,A_then_B,0.027403509000578197,0.035092526999505935
60,A_then_B,0.027020378998713568,0.034347804001299664
61,A_then_B,0.026231444000586635,0.036733250999532174
62,A_then_B,0.027009327000996564,0.03456568599722232
63,B_then_A,0.026522370000748197,0.03429039399998146
64,A_then_B,0.02653756799918483,0.03491226999904029
65,A_then_B,0.026905959002760937,0.034644670002307976
66,B_then_A,0.026713878000009572,0.03452894899965031
67,A_then_B,0.02700069899947266,0.03522211900053662
68,A_then_B,0.027362466000340646,0.03550734000236844
69,B_then_A,0.02660849400126608,0.034631104001164204
70,B_then_A,0.02698860300006345,0.03599054900041665
71,A_then_B,0.02679042800082243,0.03512235000016517
72,A_then_B,0.026605719998769928,0.03483278499697917
73,B_then_A,0.02710891700189677,0.036015585999848554
74,B_then_A,0.026656950001779478,0.03570609800226521
75,A_then_B,0.02648498400230892,0.03459880200171028
76,A_then_B,0.02665932200034149,0.034527133000665344
77,A_then_B,0.026496604998101247,0.035468686000967864
78,A_then_B,0.026464075002877507,0.034884919001342496
79,A_then_B,0.026846179000131087,0.03539557499971124
80,A_then_B,0.027145328000187874,0.034826723000151105
81,A_then_B,0.026457843003299786,0.03520248499989975
82,A_then_B,0.027029934000893263,0.03500574400095502
83,B_then_A,0.025994520001404453,0.03431840999837732
84,B_then_A,0.02977899100005743,0.034277618000487564
85,B_then_A,0.026820914001291385,0.03467021999676945
86,A_then_B,0.026510566000069957,0.03498287500042352
87,B_then_A,0.026619183001457714,0.03475128300124197
88,B_then_A,0.027055470000050263,0.03477688299972215
89,A_then_B,0.026181898996583186,0.034655432998988545
90,A_then_B,0.02633605200026068,0.03467264500068268
91,B_then_A,0.028139341000496643,0.0350071860011667
92,B_then_A,0.026622651002981,0.03515693400186137
93,B_then_A,0.027504360001330497,0.034735976998490514
94,B_then_A,0.02611646299919812,0.034870519000833156
95,B_then_A,0.027490626998769585,0.03635495300113689
96,B_then_A,0.0261553010022908,0.034740405000775354
